sentence_type,item_id,condition,full_sentence
that_trace,14,what_gap_nocomp_subj,We all know who my neighbor said assembled the bed for his parents .
that_trace,14,that_gap_nocomp_subj,We all know that my neighbor said assembled the bed for his parents .
that_trace,14,what_no-gap_nocomp_subj,We all know who my neighbor said the young professional assembled the bed for his parents .
that_trace,14,that_no-gap_noqcomp_subj,We all know that my neighbor said the young professional assembled the bed for his parents .
that_trace,14,what_gap_thatcomp_subj,We all know who my neighbor said that assembled the bed for his parents .
that_trace,14,that_gap_thatcomp_subj,We all know that my neighbor said that assembled the bed for his parents .
that_trace,14,what_no-gap_thatcomp_subj,We all know who my neighbor said that the young professional assembled the bed for his parents .
that_trace,14,that_no-gap_thatcomp_subj,We all know that my neighbor said that the young professional assembled the bed for his parents .
that_trace,15,what_gap_nocomp_obj,I know what their friend said the elderly lady found on the bus .
that_trace,15,that_gap_nocomp_obj,I know that their friend said the elderly lady found on the bus .
that_trace,15,what_no-gap_nocomp_obj,I know what their friend said the elderly lady found a quarter on the bus .
that_trace,15,that_no-gap_noqcomp_obj,I know that their friend said the elderly lady found a quarter on the bus .
that_trace,15,what_gap_thatcomp_obj,I know what their friend said that the elderly lady found on the bus .
that_trace,15,that_gap_thatcomp_obj,I know that their friend said that the elderly lady found on the bus .
that_trace,15,what_no-gap_thatcomp_obj,I know what their friend said that the elderly lady found a quarter on the bus .
that_trace,15,that_no-gap_thatcomp_obj,I know that their friend said that the elderly lady found a quarter on the bus .
that_trace,15,what_gap_nocomp_subj,I know who their friend said found a quarter on the bus .
that_trace,15,that_gap_nocomp_subj,I know that their friend said found a quarter on the bus .
that_trace,15,what_no-gap_nocomp_subj,I know who their friend said the elderly lady found a quarter on the bus .
that_trace,15,that_no-gap_noqcomp_subj,I know that their friend said the elderly lady found a quarter on the bus .
that_trace,15,what_gap_thatcomp_subj,I know who their friend said that found a quarter on the bus .
that_trace,15,that_gap_thatcomp_subj,I know that their friend said that found a quarter on the bus .
that_trace,15,what_no-gap_thatcomp_subj,I know who their friend said that the elderly lady found a quarter on the bus .
that_trace,15,that_no-gap_thatcomp_subj,I know that their friend said that the elderly lady found a quarter on the bus .
that_trace,16,what_gap_nocomp_obj,My friends all know what her friend knew the single mother described to her friends .
that_trace,16,that_gap_nocomp_obj,My friends all know that her friend knew the single mother described to her friends .
that_trace,16,what_no-gap_nocomp_obj,My friends all know what her friend knew the single mother described her woes to her friends .
that_trace,16,that_no-gap_noqcomp_obj,My friends all know that her friend knew the single mother described her woes to her friends .
that_trace,16,what_gap_thatcomp_obj,My friends all know what her friend knew that the single mother described to her friends .
that_trace,16,that_gap_thatcomp_obj,My friends all know that her friend knew that the single mother described to her friends .
that_trace,16,what_no-gap_thatcomp_obj,My friends all know what her friend knew that the single mother described her woes to her friends .
that_trace,16,that_no-gap_thatcomp_obj,My friends all know that her friend knew that the single mother described her woes to her friends .
that_trace,16,what_gap_nocomp_subj,My friends all know who her friend knew described her woes to her friends .
that_trace,16,that_gap_nocomp_subj,My friends all know that her friend knew described her woes to her friends .
that_trace,16,what_no-gap_nocomp_subj,My friends all know who her friend knew the single mother described her woes to her friends .
that_trace,16,that_no-gap_noqcomp_subj,My friends all know that her friend knew the single mother described her woes to her friends .
that_trace,16,what_gap_thatcomp_subj,My friends all know who her friend knew that described her woes to her friends .
that_trace,16,that_gap_thatcomp_subj,My friends all know that her friend knew that described her woes to her friends .
that_trace,16,what_no-gap_thatcomp_subj,My friends all know who her friend knew that the single mother described her woes to her friends .
that_trace,16,that_no-gap_thatcomp_subj,My friends all know that her friend knew that the single mother described her woes to her friends .
that_trace,17,what_gap_nocomp_obj,The visitor said who my friend said the human resources officer talked with in her office .
that_trace,17,that_gap_nocomp_obj,The visitor said that my friend said the human resources officer talked with in her office .
that_trace,17,what_no-gap_nocomp_obj,The visitor said who my friend said the human resources officer talked with the new manager in her office .
that_trace,17,that_no-gap_noqcomp_obj,The visitor said that my friend said the human resources officer talked with the new manager in her office .
that_trace,17,what_gap_thatcomp_obj,The visitor said who my friend said that the human resources officer talked with in her office .
that_trace,17,that_gap_thatcomp_obj,The visitor said that my friend said that the human resources officer talked with in her office .
that_trace,17,what_no-gap_thatcomp_obj,The visitor said who my friend said that the human resources officer talked with the new manager in her office .
that_trace,17,that_no-gap_thatcomp_obj,The visitor said that my friend said that the human resources officer talked with the new manager in her office .
that_trace,17,what_gap_nocomp_subj,The visitor said who my friend said talked with the new manager in her office .
that_trace,17,that_gap_nocomp_subj,The visitor said that my friend said talked with the new manager in her office .
that_trace,17,what_no-gap_nocomp_subj,The visitor said who my friend said the human resources officer talked with the new manager in her office .
that_trace,17,that_no-gap_noqcomp_subj,The visitor said that my friend said the human resources officer talked with the new manager in her office .
that_trace,17,what_gap_thatcomp_subj,The visitor said who my friend said that talked with the new manager in her office .
that_trace,17,that_gap_thatcomp_subj,The visitor said that my friend said that talked with the new manager in her office .
that_trace,17,what_no-gap_thatcomp_subj,The visitor said who my friend said that the human resources officer talked with the new manager in her office .
that_trace,17,that_no-gap_thatcomp_subj,The visitor said that my friend said that the human resources officer talked with the new manager in her office .
that_trace,18,what_gap_nocomp_obj,I know what the woman believed the five star general found in the office .
that_trace,18,that_gap_nocomp_obj,I know that the woman believed the five star general found in the office .
that_trace,18,what_no-gap_nocomp_obj,I know what the woman believed the five star general found a gun in the office .
that_trace,18,that_no-gap_noqcomp_obj,I know that the woman believed the five star general found a gun in the office .
that_trace,18,what_gap_thatcomp_obj,I know what the woman believed that the five star general found in the office .
that_trace,18,that_gap_thatcomp_obj,I know that the woman believed that the five star general found in the office .
that_trace,18,what_no-gap_thatcomp_obj,I know what the woman believed that the five star general found a gun in the office .
that_trace,18,that_no-gap_thatcomp_obj,I know that the woman believed that the five star general found a gun in the office .
that_trace,18,what_gap_nocomp_subj,I know who the woman believed found a gun in the office .
that_trace,18,that_gap_nocomp_subj,I know that the woman believed found a gun in the office .
that_trace,18,what_no-gap_nocomp_subj,I know who the woman believed the five star general found a gun in the office .
that_trace,18,that_no-gap_noqcomp_subj,I know that the woman believed the five star general found a gun in the office .
that_trace,18,what_gap_thatcomp_subj,I know who the woman believed that found a gun in the office .
that_trace,18,that_gap_thatcomp_subj,I know that the woman believed that found a gun in the office .
that_trace,18,what_no-gap_thatcomp_subj,I know who the woman believed that the five star general found a gun in the office .
that_trace,18,that_no-gap_thatcomp_subj,I know that the woman believed that the five star general found a gun in the office .
that_trace,19,what_gap_nocomp_obj,The colleagues realized what her mother stated the journalist discovered two weeks ago .
that_trace,19,that_gap_nocomp_obj,The colleagues realized that her mother stated the journalist discovered two weeks ago .
that_trace,19,what_no-gap_nocomp_obj,The colleagues realized what her mother stated the journalist discovered the bribery two weeks ago .
that_trace,19,that_no-gap_noqcomp_obj,The colleagues realized that her mother stated the journalist discovered the bribery two weeks ago .
that_trace,19,what_gap_thatcomp_obj,The colleagues realized what her mother stated that the journalist discovered two weeks ago .
that_trace,19,that_gap_thatcomp_obj,The colleagues realized that her mother stated that the journalist discovered two weeks ago .
that_trace,19,what_no-gap_thatcomp_obj,The colleagues realized what her mother stated that the journalist discovered the bribery two weeks ago .
that_trace,19,that_no-gap_thatcomp_obj,The colleagues realized that her mother stated that the journalist discovered the bribery two weeks ago .
that_trace,19,what_gap_nocomp_subj,The colleagues realized who her mother stated discovered the bribery two weeks ago .
that_trace,19,that_gap_nocomp_subj,The colleagues realized that her mother stated discovered the bribery two weeks ago .
that_trace,19,what_no-gap_nocomp_subj,The colleagues realized who her mother stated the journalist discovered the bribery two weeks ago .
that_trace,19,that_no-gap_noqcomp_subj,The colleagues realized that her mother stated the journalist discovered the bribery two weeks ago .
that_trace,19,what_gap_thatcomp_subj,The colleagues realized who her mother stated that discovered the bribery two weeks ago .
that_trace,19,that_gap_thatcomp_subj,The colleagues realized that her mother stated that discovered the bribery two weeks ago .
that_trace,19,what_no-gap_thatcomp_subj,The colleagues realized who her mother stated that the journalist discovered the bribery two weeks ago .
that_trace,19,that_no-gap_thatcomp_subj,The colleagues realized that her mother stated that the journalist discovered the bribery two weeks ago .
that_trace,20,what_gap_nocomp_obj,She said what the politician stated the reporter put on the table .
that_trace,20,that_gap_nocomp_obj,She said that the politician stated the reporter put on the table .
that_trace,20,what_no-gap_nocomp_obj,She said what the politician stated the reporter put the microphone on the table .
that_trace,20,that_no-gap_noqcomp_obj,She said that the politician stated the reporter put the microphone on the table .
that_trace,20,what_gap_thatcomp_obj,She said what the politician stated that the reporter put on the table .
that_trace,20,that_gap_thatcomp_obj,She said that the politician stated that the reporter put on the table .
that_trace,20,what_no-gap_thatcomp_obj,She said what the politician stated that the reporter put the microphone on the table .
that_trace,20,that_no-gap_thatcomp_obj,She said that the politician stated that the reporter put the microphone on the table .
that_trace,20,what_gap_nocomp_subj,She said who the politician stated put the microphone on the table .
that_trace,20,that_gap_nocomp_subj,She said that the politician stated put the microphone on the table .
that_trace,20,what_no-gap_nocomp_subj,She said who the politician stated the reporter put the microphone on the table .
that_trace,20,that_no-gap_noqcomp_subj,She said that the politician stated the reporter put the microphone on the table .
that_trace,20,what_gap_thatcomp_subj,She said who the politician stated that put the microphone on the table .
that_trace,20,that_gap_thatcomp_subj,She said that the politician stated that put the microphone on the table .
that_trace,20,what_no-gap_thatcomp_subj,She said who the politician stated that the reporter put the microphone on the table .
that_trace,20,that_no-gap_thatcomp_subj,She said that the politician stated that the reporter put the microphone on the table .
that_trace,21,what_gap_nocomp_obj,We all know what the old man thinks the teacher gave to her students .
that_trace,21,that_gap_nocomp_obj,We all know that the old man thinks the teacher gave to her students .
that_trace,21,what_no-gap_nocomp_obj,We all know what the old man thinks the teacher gave a test to her students .
that_trace,21,that_no-gap_noqcomp_obj,We all know that the old man thinks the teacher gave a test to her students .
that_trace,21,what_gap_thatcomp_obj,We all know what the old man thinks that the teacher gave to her students .
that_trace,21,that_gap_thatcomp_obj,We all know that the old man thinks that the teacher gave to her students .
that_trace,21,what_no-gap_thatcomp_obj,We all know what the old man thinks that the teacher gave a test to her students .
that_trace,21,that_no-gap_thatcomp_obj,We all know that the old man thinks that the teacher gave a test to her students .
that_trace,21,what_gap_nocomp_subj,We all know who the old man thinks gave a test to her students .
that_trace,21,that_gap_nocomp_subj,We all know that the old man thinks gave a test to her students .
that_trace,21,what_no-gap_nocomp_subj,We all know who the old man thinks the teacher gave a test to her students .
that_trace,21,that_no-gap_noqcomp_subj,We all know that the old man thinks the teacher gave a test to her students .
that_trace,21,what_gap_thatcomp_subj,We all know who the old man thinks that gave a test to her students .
that_trace,21,that_gap_thatcomp_subj,We all know that the old man thinks that gave a test to her students .
that_trace,21,what_no-gap_thatcomp_subj,We all know who the old man thinks that the teacher gave a test to her students .
that_trace,21,that_no-gap_thatcomp_subj,We all know that the old man thinks that the teacher gave a test to her students .
that_trace,22,what_gap_nocomp_obj,I know who the man thinks the priest congratulated after the service .
that_trace,22,that_gap_nocomp_obj,I know that the man thinks the priest congratulated after the service .
that_trace,22,what_no-gap_nocomp_obj,I know who the man thinks the priest congratulated the couple after the service .
that_trace,22,that_no-gap_noqcomp_obj,I know that the man thinks the priest congratulated the couple after the service .
that_trace,22,what_gap_thatcomp_obj,I know who the man thinks that the priest congratulated after the service .
that_trace,22,that_gap_thatcomp_obj,I know that the man thinks that the priest congratulated after the service .
that_trace,22,what_no-gap_thatcomp_obj,I know who the man thinks that the priest congratulated the couple after the service .
that_trace,22,that_no-gap_thatcomp_obj,I know that the man thinks that the priest congratulated the couple after the service .
that_trace,22,what_gap_nocomp_subj,I know who the man thinks congratulated the couple after the service .
that_trace,22,that_gap_nocomp_subj,I know that the man thinks congratulated the couple after the service .
that_trace,22,what_no-gap_nocomp_subj,I know who the man thinks the priest congratulated the couple after the service .
that_trace,22,that_no-gap_noqcomp_subj,I know that the man thinks the priest congratulated the couple after the service .
that_trace,22,what_gap_thatcomp_subj,I know who the man thinks that congratulated the couple after the service .
that_trace,22,that_gap_thatcomp_subj,I know that the man thinks that congratulated the couple after the service .
that_trace,22,what_no-gap_thatcomp_subj,I know who the man thinks that the priest congratulated the couple after the service .
that_trace,22,that_no-gap_thatcomp_subj,I know that the man thinks that the priest congratulated the couple after the service .
that_trace,23,what_gap_nocomp_obj,You know who we all believe the young woman introduced to her mother .
that_trace,23,that_gap_nocomp_obj,You know that we all believe the young woman introduced to her mother .
that_trace,23,what_no-gap_nocomp_obj,You know who we all believe the young woman introduced her friend to her mother .
that_trace,23,that_no-gap_noqcomp_obj,You know that we all believe the young woman introduced her friend to her mother .
that_trace,23,what_gap_thatcomp_obj,You know who we all believe that the young woman introduced to her mother .
that_trace,23,that_gap_thatcomp_obj,You know that we all believe that the young woman introduced to her mother .
that_trace,23,what_no-gap_thatcomp_obj,You know who we all believe that the young woman introduced her friend to her mother .
that_trace,23,that_no-gap_thatcomp_obj,You know that we all believe that the young woman introduced her friend to her mother .
that_trace,23,what_gap_nocomp_subj,You know who we all believe introduced her friend to her mother .
that_trace,23,that_gap_nocomp_subj,You know that we all believe introduced her friend to her mother .
that_trace,23,what_no-gap_nocomp_subj,You know who we all believe the young woman introduced her friend to her mother .
that_trace,23,that_no-gap_noqcomp_subj,You know that we all believe the young woman introduced her friend to her mother .
that_trace,23,what_gap_thatcomp_subj,You know who we all believe that introduced her friend to her mother .
that_trace,23,that_gap_thatcomp_subj,You know that we all believe that introduced her friend to her mother .
that_trace,23,what_no-gap_thatcomp_subj,You know who we all believe that the young woman introduced her friend to her mother .
that_trace,23,that_no-gap_thatcomp_subj,You know that we all believe that the young woman introduced her friend to her mother .
that_trace,24,what_gap_nocomp_obj,He knows who the inspector said the police interrogated in the prison .
that_trace,24,that_gap_nocomp_obj,He knows that the inspector said the police interrogated in the prison .
that_trace,24,what_no-gap_nocomp_obj,He knows who the inspector said the police interrogated the spy in the prison .
that_trace,24,that_no-gap_noqcomp_obj,He knows that the inspector said the police interrogated the spy in the prison .
that_trace,24,what_gap_thatcomp_obj,He knows who the inspector said that the police interrogated in the prison .
that_trace,24,that_gap_thatcomp_obj,He knows that the inspector said that the police interrogated in the prison .
that_trace,24,what_no-gap_thatcomp_obj,He knows who the inspector said that the police interrogated the spy in the prison .
that_trace,24,that_no-gap_thatcomp_obj,He knows that the inspector said that the police interrogated the spy in the prison .
that_trace,24,what_gap_nocomp_subj,He knows who the inspector said interrogated the spy in the prison .
that_trace,24,that_gap_nocomp_subj,He knows that the inspector said interrogated the spy in the prison .
that_trace,24,what_no-gap_nocomp_subj,He knows who the inspector said the police interrogated the spy in the prison .
that_trace,24,that_no-gap_noqcomp_subj,He knows that the inspector said the police interrogated the spy in the prison .
that_trace,24,what_gap_thatcomp_subj,He knows who the inspector said that interrogated the spy in the prison .
that_trace,24,that_gap_thatcomp_subj,He knows that the inspector said that interrogated the spy in the prison .
that_trace,24,what_no-gap_thatcomp_subj,He knows who the inspector said that the police interrogated the spy in the prison .
that_trace,24,that_no-gap_thatcomp_subj,He knows that the inspector said that the police interrogated the spy in the prison .
that_trace,25,what_gap_nocomp_obj,She knows who the waiter said the woman thanked after the meal .
that_trace,25,that_gap_nocomp_obj,She knows that the waiter said the woman thanked after the meal .
that_trace,25,what_no-gap_nocomp_obj,She knows who the waiter said the woman thanked the waitress after the meal .
that_trace,25,that_no-gap_noqcomp_obj,She knows that the waiter said the woman thanked the waitress after the meal .
that_trace,25,what_gap_thatcomp_obj,She knows who the waiter said that the woman thanked after the meal .
that_trace,25,that_gap_thatcomp_obj,She knows that the waiter said that the woman thanked after the meal .
that_trace,25,what_no-gap_thatcomp_obj,She knows who the waiter said that the woman thanked the waitress after the meal .
that_trace,25,that_no-gap_thatcomp_obj,She knows that the waiter said that the woman thanked the waitress after the meal .
that_trace,25,what_gap_nocomp_subj,She knows who the waiter said thanked the waitress after the meal .
that_trace,25,that_gap_nocomp_subj,She knows that the waiter said thanked the waitress after the meal .
that_trace,25,what_no-gap_nocomp_subj,She knows who the waiter said the woman thanked the waitress after the meal .
that_trace,25,that_no-gap_noqcomp_subj,She knows that the waiter said the woman thanked the waitress after the meal .
that_trace,25,what_gap_thatcomp_subj,She knows who the waiter said that thanked the waitress after the meal .
that_trace,25,that_gap_thatcomp_subj,She knows that the waiter said that thanked the waitress after the meal .
that_trace,25,what_no-gap_thatcomp_subj,She knows who the waiter said that the woman thanked the waitress after the meal .
that_trace,25,that_no-gap_thatcomp_subj,She knows that the waiter said that the woman thanked the waitress after the meal .
that_trace,26,what_gap_nocomp_obj,They know who the doctor believed the nurse reassured at the hospital .
that_trace,26,that_gap_nocomp_obj,They know that the doctor believed the nurse reassured at the hospital .
that_trace,26,what_no-gap_nocomp_obj,They know who the doctor believed the nurse reassured the old woman at the hospital .
that_trace,26,that_no-gap_noqcomp_obj,They know that the doctor believed the nurse reassured the old woman at the hospital .
that_trace,26,what_gap_thatcomp_obj,They know who the doctor believed that the nurse reassured at the hospital .
that_trace,26,that_gap_thatcomp_obj,They know that the doctor believed that the nurse reassured at the hospital .
that_trace,26,what_no-gap_thatcomp_obj,They know who the doctor believed that the nurse reassured the old woman at the hospital .
that_trace,26,that_no-gap_thatcomp_obj,They know that the doctor believed that the nurse reassured the old woman at the hospital .
that_trace,26,what_gap_nocomp_subj,They know who the doctor believed reassured the old woman at the hospital .
that_trace,26,that_gap_nocomp_subj,They know that the doctor believed reassured the old woman at the hospital .
that_trace,26,what_no-gap_nocomp_subj,They know who the doctor believed the nurse reassured the old woman at the hospital .
that_trace,26,that_no-gap_noqcomp_subj,They know that the doctor believed the nurse reassured the old woman at the hospital .
that_trace,26,what_gap_thatcomp_subj,They know who the doctor believed that reassured the old woman at the hospital .
that_trace,26,that_gap_thatcomp_subj,They know that the doctor believed that reassured the old woman at the hospital .
that_trace,26,what_no-gap_thatcomp_subj,They know who the doctor believed that the nurse reassured the old woman at the hospital .
that_trace,26,that_no-gap_thatcomp_subj,They know that the doctor believed that the nurse reassured the old woman at the hospital .
that_trace,27,what_gap_nocomp_obj,He reported who the farmer said the cowboy abandoned in the desert .
that_trace,27,that_gap_nocomp_obj,He reported that the farmer said the cowboy abandoned in the desert .
that_trace,27,what_no-gap_nocomp_obj,He reported who the farmer said the cowboy abandoned his partner in the desert .
that_trace,27,that_no-gap_noqcomp_obj,He reported that the farmer said the cowboy abandoned his partner in the desert .
that_trace,27,what_gap_thatcomp_obj,He reported who the farmer said that the cowboy abandoned in the desert .
that_trace,27,that_gap_thatcomp_obj,He reported that the farmer said that the cowboy abandoned in the desert .
that_trace,27,what_no-gap_thatcomp_obj,He reported who the farmer said that the cowboy abandoned his partner in the desert .
that_trace,27,that_no-gap_thatcomp_obj,He reported that the farmer said that the cowboy abandoned his partner in the desert .
that_trace,27,what_gap_nocomp_subj,He reported who the farmer said abandoned his partner in the desert .
that_trace,27,that_gap_nocomp_subj,He reported that the farmer said abandoned his partner in the desert .
that_trace,27,what_no-gap_nocomp_subj,He reported who the farmer said the cowboy abandoned his partner in the desert .
that_trace,27,that_no-gap_noqcomp_subj,He reported that the farmer said the cowboy abandoned his partner in the desert .
that_trace,27,what_gap_thatcomp_subj,He reported who the farmer said that abandoned his partner in the desert .
that_trace,27,that_gap_thatcomp_subj,He reported that the farmer said that abandoned his partner in the desert .
that_trace,27,what_no-gap_thatcomp_subj,He reported who the farmer said that the cowboy abandoned his partner in the desert .
that_trace,27,that_no-gap_thatcomp_subj,He reported that the farmer said that the cowboy abandoned his partner in the desert .
that_trace,28,what_gap_nocomp_obj,They reported who the executive said the manager promoted yesterday .
that_trace,28,that_gap_nocomp_obj,They reported that the executive said the manager promoted yesterday .
that_trace,28,what_no-gap_nocomp_obj,They reported who the executive said the manager promoted the accountant yesterday .
that_trace,28,that_no-gap_noqcomp_obj,They reported that the executive said the manager promoted the accountant yesterday .
that_trace,28,what_gap_thatcomp_obj,They reported who the executive said that the manager promoted yesterday .
that_trace,28,that_gap_thatcomp_obj,They reported that the executive said that the manager promoted yesterday .
that_trace,28,what_no-gap_thatcomp_obj,They reported who the executive said that the manager promoted the accountant yesterday .
that_trace,28,that_no-gap_thatcomp_obj,They reported that the executive said that the manager promoted the accountant yesterday .
that_trace,28,what_gap_nocomp_subj,They reported who the executive said promoted the accountant yesterday .
that_trace,28,that_gap_nocomp_subj,They reported that the executive said promoted the accountant yesterday .
that_trace,28,what_no-gap_nocomp_subj,They reported who the executive said the manager promoted the accountant yesterday .
that_trace,28,that_no-gap_noqcomp_subj,They reported that the executive said the manager promoted the accountant yesterday .
that_trace,28,what_gap_thatcomp_subj,They reported who the executive said that promoted the accountant yesterday .
that_trace,28,that_gap_thatcomp_subj,They reported that the executive said that promoted the accountant yesterday .
that_trace,28,what_no-gap_thatcomp_subj,They reported who the executive said that the manager promoted the accountant yesterday .
that_trace,28,that_no-gap_thatcomp_subj,They reported that the executive said that the manager promoted the accountant yesterday .
that_trace,29,what_gap_nocomp_obj,They recalled who the writer thought the heiress divorced last year .
that_trace,29,that_gap_nocomp_obj,They recalled that the writer thought the heiress divorced last year .
that_trace,29,what_no-gap_nocomp_obj,They recalled who the writer thought the heiress divorced the count last year .
that_trace,29,that_no-gap_noqcomp_obj,They recalled that the writer thought the heiress divorced the count last year .
that_trace,29,what_gap_thatcomp_obj,They recalled who the writer thought that the heiress divorced last year .
that_trace,29,that_gap_thatcomp_obj,They recalled that the writer thought that the heiress divorced last year .
that_trace,29,what_no-gap_thatcomp_obj,They recalled who the writer thought that the heiress divorced the count last year .
that_trace,29,that_no-gap_thatcomp_obj,They recalled that the writer thought that the heiress divorced the count last year .
that_trace,29,what_gap_nocomp_subj,They recalled who the writer thought divorced the count last year .
that_trace,29,that_gap_nocomp_subj,They recalled that the writer thought divorced the count last year .
that_trace,29,what_no-gap_nocomp_subj,They recalled who the writer thought the heiress divorced the count last year .
that_trace,29,that_no-gap_noqcomp_subj,They recalled that the writer thought the heiress divorced the count last year .
that_trace,29,what_gap_thatcomp_subj,They recalled who the writer thought that divorced the count last year .
that_trace,29,that_gap_thatcomp_subj,They recalled that the writer thought that divorced the count last year .
that_trace,29,what_no-gap_thatcomp_subj,They recalled who the writer thought that the heiress divorced the count last year .
that_trace,29,that_no-gap_thatcomp_subj,They recalled that the writer thought that the heiress divorced the count last year .
that_trace,30,what_gap_nocomp_obj,We recalled who the actor said the clown frightened at the party .
that_trace,30,that_gap_nocomp_obj,We recalled that the actor said the clown frightened at the party .
that_trace,30,what_no-gap_nocomp_obj,We recalled who the actor said the clown frightened the children at the party .
that_trace,30,that_no-gap_noqcomp_obj,We recalled that the actor said the clown frightened the children at the party .
that_trace,30,what_gap_thatcomp_obj,We recalled who the actor said that the clown frightened at the party .
that_trace,30,that_gap_thatcomp_obj,We recalled that the actor said that the clown frightened at the party .
that_trace,30,what_no-gap_thatcomp_obj,We recalled who the actor said that the clown frightened the children at the party .
that_trace,30,that_no-gap_thatcomp_obj,We recalled that the actor said that the clown frightened the children at the party .
that_trace,30,what_gap_nocomp_subj,We recalled who the actor said frightened the children at the party .
that_trace,30,that_gap_nocomp_subj,We recalled that the actor said frightened the children at the party .
that_trace,30,what_no-gap_nocomp_subj,We recalled who the actor said the clown frightened the children at the party .
that_trace,30,that_no-gap_noqcomp_subj,We recalled that the actor said the clown frightened the children at the party .
that_trace,30,what_gap_thatcomp_subj,We recalled who the actor said that frightened the children at the party .
that_trace,30,that_gap_thatcomp_subj,We recalled that the actor said that frightened the children at the party .
that_trace,30,what_no-gap_thatcomp_subj,We recalled who the actor said that the clown frightened the children at the party .
that_trace,30,that_no-gap_thatcomp_subj,We recalled that the actor said that the clown frightened the children at the party .
that_trace,31,what_gap_nocomp_obj,He recalled who the president said the terrorist assassinated last night .
that_trace,31,that_gap_nocomp_obj,He recalled that the president said the terrorist assassinated last night .
that_trace,31,what_no-gap_nocomp_obj,He recalled who the president said the terrorist assassinated the politician last night .
that_trace,31,that_no-gap_noqcomp_obj,He recalled that the president said the terrorist assassinated the politician last night .
that_trace,31,what_gap_thatcomp_obj,He recalled who the president said that the terrorist assassinated last night .
that_trace,31,that_gap_thatcomp_obj,He recalled that the president said that the terrorist assassinated last night .
that_trace,31,what_no-gap_thatcomp_obj,He recalled who the president said that the terrorist assassinated the politician last night .
that_trace,31,that_no-gap_thatcomp_obj,He recalled that the president said that the terrorist assassinated the politician last night .
that_trace,31,what_gap_nocomp_subj,He recalled who the president said assassinated the politician last night .
that_trace,31,that_gap_nocomp_subj,He recalled that the president said assassinated the politician last night .
that_trace,31,what_no-gap_nocomp_subj,He recalled who the president said the terrorist assassinated the politician last night .
that_trace,31,that_no-gap_noqcomp_subj,He recalled that the president said the terrorist assassinated the politician last night .
that_trace,31,what_gap_thatcomp_subj,He recalled who the president said that assassinated the politician last night .
that_trace,31,that_gap_thatcomp_subj,He recalled that the president said that assassinated the politician last night .
that_trace,31,what_no-gap_thatcomp_subj,He recalled who the president said that the terrorist assassinated the politician last night .
that_trace,31,that_no-gap_thatcomp_subj,He recalled that the president said that the terrorist assassinated the politician last night .
that_trace,32,what_gap_nocomp_obj,I know who the mayor said the librarian greeted early in the morning .
that_trace,32,that_gap_nocomp_obj,I know that the mayor said the librarian greeted early in the morning .
that_trace,32,what_no-gap_nocomp_obj,I know who the mayor said the librarian greeted the man early in the morning .
that_trace,32,that_no-gap_noqcomp_obj,I know that the mayor said the librarian greeted the man early in the morning .
that_trace,32,what_gap_thatcomp_obj,I know who the mayor said that the librarian greeted early in the morning .
that_trace,32,that_gap_thatcomp_obj,I know that the mayor said that the librarian greeted early in the morning .
that_trace,32,what_no-gap_thatcomp_obj,I know who the mayor said that the librarian greeted the man early in the morning .
that_trace,32,that_no-gap_thatcomp_obj,I know that the mayor said that the librarian greeted the man early in the morning .
that_trace,32,what_gap_nocomp_subj,I know who the mayor said greeted the man early in the morning .
that_trace,32,that_gap_nocomp_subj,I know that the mayor said greeted the man early in the morning .
that_trace,32,what_no-gap_nocomp_subj,I know who the mayor said the librarian greeted the man early in the morning .
that_trace,32,that_no-gap_noqcomp_subj,I know that the mayor said the librarian greeted the man early in the morning .
that_trace,32,what_gap_thatcomp_subj,I know who the mayor said that greeted the man early in the morning .
that_trace,32,that_gap_thatcomp_subj,I know that the mayor said that greeted the man early in the morning .
that_trace,32,what_no-gap_thatcomp_subj,I know who the mayor said that the librarian greeted the man early in the morning .
that_trace,32,that_no-gap_thatcomp_subj,I know that the mayor said that the librarian greeted the man early in the morning .
that_trace,33,what_gap_nocomp_obj,You know who the lobbyist believed the millionaire supported last year .
that_trace,33,that_gap_nocomp_obj,You know that the lobbyist believed the millionaire supported last year .
that_trace,33,what_no-gap_nocomp_obj,You know who the lobbyist believed the millionaire supported the candidate last year .
that_trace,33,that_no-gap_noqcomp_obj,You know that the lobbyist believed the millionaire supported the candidate last year .
that_trace,33,what_gap_thatcomp_obj,You know who the lobbyist believed that the millionaire supported last year .
that_trace,33,that_gap_thatcomp_obj,You know that the lobbyist believed that the millionaire supported last year .
that_trace,33,what_no-gap_thatcomp_obj,You know who the lobbyist believed that the millionaire supported the candidate last year .
that_trace,33,that_no-gap_thatcomp_obj,You know that the lobbyist believed that the millionaire supported the candidate last year .
that_trace,33,what_gap_nocomp_subj,You know who the lobbyist believed supported the candidate last year .
that_trace,33,that_gap_nocomp_subj,You know that the lobbyist believed supported the candidate last year .
that_trace,33,what_no-gap_nocomp_subj,You know who the lobbyist believed the millionaire supported the candidate last year .
that_trace,33,that_no-gap_noqcomp_subj,You know that the lobbyist believed the millionaire supported the candidate last year .
that_trace,33,what_gap_thatcomp_subj,You know who the lobbyist believed that supported the candidate last year .
that_trace,33,that_gap_thatcomp_subj,You know that the lobbyist believed that supported the candidate last year .
that_trace,33,what_no-gap_thatcomp_subj,You know who the lobbyist believed that the millionaire supported the candidate last year .
